FIELD_NAME,LENGTH,START_POSITION,END_POSITION,RFA_1,RFA_2,RFA_3,RFA_4,RFA_5,RFA_6,RFA_7,RFA_8,RFA_9,RFA_10,DEFAULT_VALUE,DATA_TYPE,FIELD_DESCRIPTION,CONSISTENCY,APPLICABLE_CONDITION_EXPRESSION,DISPLAY_VALUE
M1410_RESPTX_OXYGEN,1,567,567,true,false,true,false,false,false,false,false,true,false,0,,(M1410) Respiratory Treatments: Oxygen,*1.  At least one item between M1410_RESPTX_OXYGEN and M1410_RESPTX_NONE must be equal to 1.*2.  If M1410_RESPTX_NONE=1 then M1410_RESPTX_OXYGEN through 1410_RESPTX_AIRPRESS must be 0 (zero).,,1
M1410_RESPTX_VENTILATOR,1,568,568,true,false,true,false,false,false,false,false,true,false,0,,(M1410) Respiratory Treatments: Ventilator,*1.  At least one item between M1410_RESPTX_OXYGEN and M1410_RESPTX_NONE must be equal to 1.*2.  If M1410_RESPTX_NONE=1 then M1410_RESPTX_OXYGEN through 1410_RESPTX_AIRPRESS must be 0 (zero).,,2
M1410_RESPTX_AIRPRESS,1,569,569,true,false,true,false,false,false,false,false,true,false,0,,(M1410) Respiratory Treatments: Airway Pressure,*1.  At least one item between M1410_RESPTX_OXYGEN and M1410_RESPTX_NONE must be equal to 1.*2.  If M1410_RESPTX_NONE=1 then M1410_RESPTX_OXYGEN through 1410_RESPTX_AIRPRESS must be 0 (zero).,,3
M1410_RESPTX_NONE,1,570,570,true,false,true,false,false,false,false,false,true,false,0,,(M1410) Respiratory Treatments: None of the Above,*1.  At least one item between M1410_RESPTX_OXYGEN and M1410_RESPTX_NONE must be equal to 1.*2.  If M1410_RESPTX_NONE=1 then M1410_RESPTX_OXYGEN through 1410_RESPTX_AIRPRESS must be 0 (zero).,,4
M1600_UTI,2,571,572,true,false,true,false,false,false,false,false,true,false,,,(M1600) Treated for Urinary Tract Infection in Past 14 Days,"*1.  If M0100_ASSMT_REASON = 09, then M1600_UTI cannot equal UK.",,
M1610_UR_INCONT,2,573,574,true,false,true,true,true,false,false,false,true,false,,,(M1610) Urinary Incontinence or Urinary Catheter Present,"*1.  If M1610_UR_INCONT = 00 or 02, then M1615_INCNTNT_TIMING must be skipped (blank).*2.  If M1610_UR_INCONT = 01, then M1615_INCNTNT_TIMING cannot be blank.",,
ITEM_FILLER21,2,575,576,false,false,false,false,false,false,false,false,false,false,,,Item Filler,,,
M1620_BWL_INCONT,2,577,578,true,false,true,true,true,false,false,false,true,false,,,(M1620) Bowel Incontinence Frequency,"*1.  If M0100_ASSMT_REASON = 04, 05 or 09, then M1620_BWL_INCONT cannot = UK.",,
M1630_OSTOMY,2,579,580,true,false,true,true,true,false,false,false,false,false,,,(M1630) Ostomy for Bowel Elimination,"*1.  If M1620_BWL_INCONT=NA, then M1630_OSTOMY must be 01 or 02.*2.  If M1620_BWL_INCONT=00 through 05 or UK, then M1630_OSTOMY must be 00.",,
M1700_COG_FUNCTION,2,581,582,true,false,true,false,false,false,false,false,true,false,,,(M1700) Cognitive Functioning,,,
M1710_WHEN_CONFUSED,2,583,584,true,false,true,false,false,false,false,false,true,false,,,(M1710) When Confused (Reported or Observed),,,
M1720_WHEN_ANXIOUS,2,585,586,true,false,true,false,false,false,false,false,true,false,,,(M1720) When Anxious (Reported or Observed),,,
ITEM_FILLER23,6,587,592,false,false,false,false,false,false,false,false,false,false,,,Item Filler,,,
ITEM_FILLER7,7,593,599,false,false,false,false,false,false,false,false,false,false,,,Item Filler,,,
M1740_BD_MEM_DEFICIT,1,600,600,true,false,true,false,false,false,false,false,true,false,0,,(M1740) Behavior Demonstrated: Memory Deficit,*1.  At least one item from M1740_BD_MEM_DEFICIT through M1740_BD_NONE must be equal to 1.*2.  If M1740_BD_NONE=1 then M1740_BD_MEM_DEFICIT through M1740_BD_DELUSIONS must be 0 (zero).,,1
M1740_BD_IMP_DECISN,1,601,601,true,false,true,false,false,false,false,false,true,false,0,,(M1740) Behavior Demonstrated: Impaired Decision-making,*1.  At least one item from M1740_BD_MEM_DEFICIT through M1740_BD_NONE must be equal to 1.*2.  If M1740_BD_NONE=1 then M1740_BD_MEM_DEFICIT through M1740_BD_DELUSIONS must be 0 (zero).,,2
M1740_BD_VERBAL,1,602,602,true,false,true,false,false,false,false,false,true,false,0,,(M1740) Behavior Demonstrated: Verbal Disruption,*1.  At least one item from M1740_BD_MEM_DEFICIT through M1740_BD_NONE must be equal to 1.*2.  If M1740_BD_NONE=1 then M1740_BD_MEM_DEFICIT through M1740_BD_DELUSIONS must be 0 (zero).,,3
M1740_BD_PHYSICAL,1,603,603,true,false,true,false,false,false,false,false,true,false,0,,(M1740) Behavior Demonstrated: Physical Aggression,*1.  At least one item from M1740_BD_MEM_DEFICIT through M1740_BD_NONE must be equal to 1.*2.  If M1740_BD_NONE=1 then M1740_BD_MEM_DEFICIT through M1740_BD_DELUSIONS must be 0 (zero).,,4
M1740_BD_SOC_INAPPRO,1,604,604,true,false,true,false,false,false,false,false,true,false,0,,(M1740) Behavior Demonstrated: Socially Inappropriate,*1.  At least one item from M1740_BD_MEM_DEFICIT through M1740_BD_NONE must be equal to 1.*2.  If M1740_BD_NONE=1 then M1740_BD_MEM_DEFICIT through M1740_BD_DELUSIONS must be 0 (zero).,,5
M1740_BD_DELUSIONS,1,605,605,true,false,true,false,false,false,false,false,true,false,0,,(M1740) Behavior Demonstrated: Delusions,*1.  At least one item from M1740_BD_MEM_DEFICIT through M1740_BD_NONE must be equal to 1.*2.  If M1740_BD_NONE=1 then M1740_BD_MEM_DEFICIT through M1740_BD_DELUSIONS must be 0 (zero).,,6
M1740_BD_NONE,1,606,606,true,false,true,false,false,false,false,false,true,false,0,,(M1740) Behavior Demonstrated: None of the Above,*1.  At least one item from M1740_BD_MEM_DEFICIT through M1740_BD_NONE must be equal to 1.*2.  If M1740_BD_NONE=1 then M1740_BD_MEM_DEFICIT through M1740_BD_DELUSIONS must be 0 (zero).,,7
M1745_BEH_PROB_FREQ,2,607,608,true,false,true,false,false,false,false,false,true,false,,,(M1745) Frequency of Behavior Problems,,,
M1750_REC_PSYCH_NURS,1,609,609,true,false,true,false,false,false,false,false,false,false,,,(M1750) Receives Psychiatric Nursing,,,
ITEM_FILLER24,2,610,611,false,false,false,false,false,false,false,false,false,false,,,Item Filler,,,
M1800_CUR_GROOMING,2,612,613,true,false,true,false,false,false,false,false,true,false,,,(M1800) Current: Grooming,,,
ITEM_FILLER25,2,614,615,false,false,false,false,false,false,false,false,false,false,,,Item Filler,,,
M1810_CUR_DRESS_UPPER,2,616,617,true,false,true,true,true,false,false,false,true,false,,,(M1810) Current: Dress Upper Body,,,
ITEM_FILLER26,2,618,619,false,false,false,false,false,false,false,false,false,false,,,Item Filler,,,
M1820_CUR_DRESS_LOWER,2,620,621,true,false,true,true,true,false,false,false,true,false,,,(M1820) Current: Dress Lower Body,,,
ITEM_FILLER27,18,622,639,false,false,false,false,false,false,false,false,false,false,,,Item Filler,,,
M1870_CUR_FEEDING,2,640,641,true,false,true,false,false,false,false,false,true,false,,,(M1870) Current: Feeding,,,
ITEM_FILLER28,2,642,643,false,false,false,false,false,false,false,false,false,false,,,Item Filler,,,
M1880_CUR_PREP_LT_MEALS,2,644,645,true,false,true,false,false,false,false,false,true,false,,,(M1880) Current: Prepare Light Meals,,,
ITEM_FILLER29,18,646,663,false,false,false,false,false,false,false,false,false,false,,,Item Filler,,,
M1890_CUR_PHONE_USE,2,664,665,true,false,true,false,false,false,false,false,true,false,,,(M1890) Current: Telephone Use,,,
ITEM_FILLER30,21,666,686,false,false,false,false,false,false,false,false,false,false,,,Item Filler,,,
M2310_ECR_MEDICATION,1,687,687,,,,,,true,true,,true,,0,,(M2310) Emergent Care Reason: Medication,"*1.  If M2300_EMER_USE_AFTR_LAST_ASMT= 00 or UK, then M2310_ECR_MEDICATION through M2310_ECR_UNKNOWN must be blank.*2.  If M2300_EMER_USE_AFTR_LAST_ASMT= 01 or 02, then the following rules apply:    a).  At least one item from M2310_ECR_MEDICATION through M2310_ECR_UNKNOWN must be equal to 1.    b).  None of the items from M2310_ECR_MEDICATION through M2310_ECR_UNKNOWN may be blank.*3.  If M2310_ECR_UNKNOWN equals 1 then M2310_ECR_MEDICATION through M2310_ECR_OTHER must equal 0 (zero).","(m2300_emer_use_aftr_last_asmt == ""01"" || m2300_emer_use_aftr_last_asmt == ""02"")",
ITEM_FILLER31,5,688,692,false,false,false,false,false,false,false,false,false,false,,,Item Filler,,,
M2310_ECR_HYPOGLYC,1,693,693,,,,,,true,true,,true,,0,,(M2310) Emergent Care Reason: Hypoglycemia,"*1.  If M2300_EMER_USE_AFTR_LAST_ASMT= 00 or UK, then M2310_ECR_MEDICATION through M2310_ECR_UNKNOWN must be blank.*2.  If M2300_EMER_USE_AFTR_LAST_ASMT= 01 or 02, then the following rules apply:    a).  At least one item from M2310_ECR_MEDICATION through M2310_ECR_UNKNOWN must be equal to 1.    b).  None of the items from M2310_ECR_MEDICATION through M2310_ECR_UNKNOWN may be blank.*3.  If M2310_ECR_UNKNOWN equals 1 then M2310_ECR_MEDICATION through M2310_ECR_OTHER must equal 0 (zero).","(m2300_emer_use_aftr_last_asmt == ""01"" || m2300_emer_use_aftr_last_asmt == ""02"")",
ITEM_FILLER32,2,694,695,false,false,false,false,false,false,false,false,false,false,,,Item Filler,,,
M2310_ECR_UNKNOWN,1,696,696,,,,,,true,true,,true,,0,,(M2310) Emergent Care Reason: Unknown,"*1.  If M2300_EMER_USE_AFTR_LAST_ASMT= 00 or UK, then M2310_ECR_MEDICATION through M2310_ECR_UNKNOWN must be blank.*2.  If M2300_EMER_USE_AFTR_LAST_ASMT= 01 or 02, then the following rules apply:    a).  At least one item from M2310_ECR_MEDICATION through M2310_ECR_UNKNOWN must be equal to 1.    b).  None of the items from M2310_ECR_MEDICATION through M2310_ECR_UNKNOWN may be blank.*3.  If M2310_ECR_UNKNOWN equals 1 then M2310_ECR_MEDICATION through M2310_ECR_OTHER must equal 0 (zero).","(m2300_emer_use_aftr_last_asmt == ""01"" || m2300_emer_use_aftr_last_asmt == ""02"")",
M2410_INPAT_FACILITY,2,697,698,false,false,false,false,false,true,true,false,true,false,,,(M2410) Inpatient Facility,"*1.  If M0100_ASMT_REASON = 09, then M2410_INPAT_FACILITY must = NA.*2.  If M0100_ASMT_REASON = 06 or 07, then M2410_INPAT_FACILITY must not = NA.*3.  If M2410_INPAT_FACILITY=01, then the following rules apply:  a) At least one item from M2430_HOSP_MED through M2430_HOSP_UK must equal 1, and none of the items M2430_HOSP_MED through M2430_HOSP_UK may be blank.  b) M2440_NH_THERAPY through M2440_NH_UNKNOWN must be skipped (blank).*4.  If M2410_INPAT_FACILITY = 02 or 04, then M2430_HOSP_MED through M2440_NH_UNKNOWN must be skipped (blank).NOTE:  M2420_DSCHRG_DISP is not included in this skip pattern because it will not be active if M2410_INPAT_FACILITY = 02 or 04.*5.  If M2410_INPAT_FACILITY = 03, then M2430_HOSP_MED through M2430_HOSP_UK must be skipped (blank).NOTE:  M2420_DSCHRG_DISP is not included in this skip pattern because it will not be active if M2410_INPAT_FACILITY = 03.*6.  If M2410_INPAT_FACILITY = NA, then M2420_DSCHRG_DISP cannot be blank.",,
ITEM_FILLER33,7,699,705,false,false,false,false,false,false,false,false,false,false,,,Item Filler,,,
M2430_HOSP_MED,1,706,706,,,,,,true,true,,,,0,,(M2430) Hospitalized: Medication,"*1.  If M2410_INPAT_FACILITY = 02 or 04, then M2430_HOSP_MED through M2440_NH_UNKNOWN must be skipped (blank).*2.  If M2410_INPAT_FACILITY = 03, then M2430_HOSP_MED through M2430_HOSP_UK must be skipped (blank).*3.  If M2410_INPAT_FACILITY=01, then at least one item from M2430_HOSP_MED through M2430_HOSP_UK must equal 1, and none of the items M2430_HOSP_MED through M2430_HOSP_UK may be blank.*4.  If M2430_HOSP_UK equals 1 then M2430_HOSP_MED through M2430_HOSP_OTHER must equal 0.","m2410_inpat_facility == ""01""",
ITEM_FILLER34,3,707,709,false,false,false,false,false,false,false,false,false,false,,,Item Filler,,,
M2430_HOSP_HYPOGLYC,1,710,710,,,,,,true,true,,,,0,,(M2430) Hospitalized: Hypoglycemia,"*1.  If M2410_INPAT_FACILITY = 02 or 04, then M2430_HOSP_MED through M2440_NH_UNKNOWN must be skipped (blank).*2.  If M2410_INPAT_FACILITY = 03, then M2430_HOSP_MED through M2430_HOSP_UK must be skipped (blank).*3.  If M2410_INPAT_FACILITY=01, then at least one item from M2430_HOSP_MED through M2430_HOSP_UK must equal 1, and none of the items M2430_HOSP_MED through M2430_HOSP_UK may be blank.*4.  If M2430_HOSP_UK equals 1 then M2430_HOSP_MED through M2430_HOSP_OTHER must equal 0.","m2410_inpat_facility == ""01""",
ITEM_FILLER35,5,711,715,false,false,false,false,false,false,false,false,false,false,,,Item Filler,,,
M2430_HOSP_UR_TRACT,1,716,716,,,,,,true,true,,,,0,,(M2430) Hospitalized: Urinary Tract,"*1.  If M2410_INPAT_FACILITY = 02 or 04, then M2430_HOSP_MED through M2440_NH_UNKNOWN must be skipped (blank).*2.  If M2410_INPAT_FACILITY = 03, then M2430_HOSP_MED through M2430_HOSP_UK must be skipped (blank).*3.  If M2410_INPAT_FACILITY=01, then at least one item from M2430_HOSP_MED through M2430_HOSP_UK must equal 1, and none of the items M2430_HOSP_MED through M2430_HOSP_UK may be blank.*4.  If M2430_HOSP_UK equals 1 then M2430_HOSP_MED through M2430_HOSP_OTHER must equal 0.","m2410_inpat_facility == ""01""",
ITEM_FILLER36,1,717,717,false,false,false,false,false,false,false,false,false,false,,,Item Filler,,,
M2430_HOSP_DVT_PULMNRY,1,718,718,,,,,,true,true,,,,0,,"(M2430) Hospitalized: Deep vein thrombosis, Pulmonary embolus","*1.  If M2410_INPAT_FACILITY = 02 or 04, then M2430_HOSP_MED through M2440_NH_UNKNOWN must be skipped (blank).*2.  If M2410_INPAT_FACILITY = 03, then M2430_HOSP_MED through M2430_HOSP_UK must be skipped (blank).*3.  If M2410_INPAT_FACILITY=01, then at least one item from M2430_HOSP_MED through M2430_HOSP_UK must equal 1, and none of the items M2430_HOSP_MED through M2430_HOSP_UK may be blank.*4.  If M2430_HOSP_UK equals 1 then M2430_HOSP_MED through M2430_HOSP_OTHER must equal 0.","m2410_inpat_facility == ""01""",
M2430_HOSP_PAIN,1,719,719,,,,,,true,true,,,,0,,(M2430) Hospitalized: Pain,"*1.  If M2410_INPAT_FACILITY = 02 or 04, then M2430_HOSP_MED through M2440_NH_UNKNOWN must be skipped (blank).*2.  If M2410_INPAT_FACILITY = 03, then M2430_HOSP_MED through M2430_HOSP_UK must be skipped (blank).*3.  If M2410_INPAT_FACILITY=01, then at least one item from M2430_HOSP_MED through M2430_HOSP_UK must equal 1, and none of the items M2430_HOSP_MED through M2430_HOSP_UK may be blank.*4.  If M2430_HOSP_UK equals 1 then M2430_HOSP_MED through M2430_HOSP_OTHER must equal 0.","m2410_inpat_facility == ""01""",
ITEM_FILLER37,2,720,721,false,false,false,false,false,false,false,false,false,false,,,Item Filler,,,
M2440_NH_THERAPY,1,722,722,,,,,,true,true,,,,0,,(M2440) Admitted to Nursing Home: Therapy,"*1.  If M2410_INPAT_FACILITY= 01,02,or 04 then M2440_NH_THERAPY through M2440_NH_UNKNOWN must be skipped (blank).*2.  If M2410_INPAT_FACILITY= 03, then at least one item between M2440_NH_THERAPY and M2440_NH_UNKNOWN must equal 1, and none of the items between M2440_NH_THERAPY and M2440_NH_UNKNOWN may be blank.*3.  If M2440_NH_UNKNOWN=1 then M2440_NH_THERAPY through M2440_NH_OTHER must be 0 (zero).","m2410_inpat_facility == ""03""",
M2440_NH_RESPITE,1,723,723,,,,,,true,true,,,,0,,(M2440) Admitted to Nursing Home: Respite,"*1.  If M2410_INPAT_FACILITY= 01,02,or 04 then M2440_NH_THERAPY through M2440_NH_UNKNOWN must be skipped (blank).*2.  If M2410_INPAT_FACILITY= 03, then at least one item between M2440_NH_THERAPY and M2440_NH_UNKNOWN must equal 1, and none of the items between M2440_NH_THERAPY and M2440_NH_UNKNOWN may be blank.*3.  If M2440_NH_UNKNOWN=1 then M2440_NH_THERAPY through M2440_NH_OTHER must be 0 (zero).","m2410_inpat_facility == ""03""",
M2440_NH_HOSPICE,1,724,724,,,,,,true,true,,,,0,,(M2440) Admitted to Nursing Home: Hospice,"*1.  If M2410_INPAT_FACILITY= 01,02,or 04 then M2440_NH_THERAPY through M2440_NH_UNKNOWN must be skipped (blank).*2.  If M2410_INPAT_FACILITY= 03, then at least one item between M2440_NH_THERAPY and M2440_NH_UNKNOWN must equal 1, and none of the items between M2440_NH_THERAPY and M2440_NH_UNKNOWN may be blank.*3.  If M2440_NH_UNKNOWN=1 then M2440_NH_THERAPY through M2440_NH_OTHER must be 0 (zero).","m2410_inpat_facility == ""03""",
M2440_NH_PERMANENT,1,725,725,,,,,,true,true,,,,0,,(M2440) Admitted to Nursing Home: Permanent Placement,"*1.  If M2410_INPAT_FACILITY= 01,02,or 04 then M2440_NH_THERAPY through M2440_NH_UNKNOWN must be skipped (blank).*2.  If M2410_INPAT_FACILITY= 03, then at least one item between M2440_NH_THERAPY and M2440_NH_UNKNOWN must equal 1, and none of the items between M2440_NH_THERAPY and M2440_NH_UNKNOWN may be blank.*3.  If M2440_NH_UNKNOWN=1 then M2440_NH_THERAPY through M2440_NH_OTHER must be 0 (zero).","m2410_inpat_facility == ""03""",
M2440_NH_UNSAFE_HOME,1,726,726,,,,,,true,true,,,,0,,(M2440) Admitted to Nursing Home: Unsafe at Home,"*1.  If M2410_INPAT_FACILITY= 01,02,or 04 then M2440_NH_THERAPY through M2440_NH_UNKNOWN must be skipped (blank).*2.  If M2410_INPAT_FACILITY= 03, then at least one item between M2440_NH_THERAPY and M2440_NH_UNKNOWN must equal 1, and none of the items between M2440_NH_THERAPY and M2440_NH_UNKNOWN may be blank.*3.  If M2440_NH_UNKNOWN=1 then M2440_NH_THERAPY through M2440_NH_OTHER must be 0 (zero).","m2410_inpat_facility == ""03""",
M2440_NH_OTHER,1,727,727,,,,,,true,true,,,,0,,(M2440) Admitted to Nursing Home: Other,"*1.  If M2410_INPAT_FACILITY= 01,02,or 04 then M2440_NH_THERAPY through M2440_NH_UNKNOWN must be skipped (blank).*2.  If M2410_INPAT_FACILITY= 03, then at least one item between M2440_NH_THERAPY and M2440_NH_UNKNOWN must equal 1, and none of the items between M2440_NH_THERAPY and M2440_NH_UNKNOWN may be blank.*3.  If M2440_NH_UNKNOWN=1 then M2440_NH_THERAPY through M2440_NH_OTHER must be 0 (zero).","m2410_inpat_facility == ""03""",
M2440_NH_UNKNOWN,1,728,728,,,,,,true,true,,,,0,,(M2440) Admitted to Nursing Home: Unknown,"*1.  If M2410_INPAT_FACILITY= 01,02,or 04 then M2440_NH_THERAPY through M2440_NH_UNKNOWN must be skipped (blank).*2.  If M2410_INPAT_FACILITY= 03, then at least one item between M2440_NH_THERAPY and M2440_NH_UNKNOWN must equal 1, and none of the items between M2440_NH_THERAPY and M2440_NH_UNKNOWN may be blank.*3.  If M2440_NH_UNKNOWN=1 then M2440_NH_THERAPY through M2440_NH_OTHER must be 0 (zero).","m2410_inpat_facility == ""03""",
M0903_LAST_HOME_VISIT,8,729,736,false,false,false,false,false,true,true,true,true,false,,,(M0903) Date of Last Home Visit,*1.  M0903_LAST_HOME_VISIT must be less than or equal to the current date.*2.  This field must be earlier than or equal to each of the following dates (if the date listed below is not blank on the assessment):  -M0906_DC_TRAN_DTH_DT  -M0090_INFO_COMPLETED_DT,,
M0906_DC_TRAN_DTH_DT,8,737,744,false,false,false,false,false,true,true,true,true,false,,,"(M0906) Discharge, Transfer, Death Date","*1.  This field must be less than or equal to the current date, and cannot precede 07-19-1999.*2.  This field must be earlier than or equal to each of the following dates (if the date listed below is not blank on the assessment):  -M0090_INFO_COMPLETED_DT3.  This field should bear the following relationships with other dates present in the record:   a.  If M0100_ASSMT_REASON is equal to 09, then M0090_INFO_COMPLETED_DT minus M0906_DC_TRAN_DTH_DT should be greater than or equal to zero and less than or equal to 2.",,
ITEM_FILLER8,2,745,746,false,false,false,false,false,false,false,false,false,false,,,Item Filler,,,
ITEM_FILLER9,2,747,748,false,false,false,false,false,false,false,false,false,false,,,Item Filler,,,
ITEM_FILLER38,2,749,750,false,false,false,false,false,false,false,false,false,false,,,Item Filler,,,
M1000_DC_SNF_14_DA,1,751,751,true,false,true,false,false,false,false,false,false,false,0,,(M1000) Past 14 Days: Discharged from Skilled Nursing Facility,*1.  At least one item from M1000_DC_LTC_14_DA through M1000_DC_NONE_14_DA must be equal to 1.*2.  If M1000_DC_NONE_14_DA is equal to 1 then M1000_DC_LTC_14_DA through M1000_DC_OTH_14_DA must all equal 0 (zero).,,2
ITEM_FILLER39,2,752,753,false,false,false,false,false,false,false,false,false,false,,,Item Filler,,,
M1000_DC_NONE_14_DA,1,754,754,true,false,true,false,false,false,false,false,false,false,0,,(M1000) Past 14 Days: Not Discharged from Inpatient Facility,*1.  At least one item from M1000_DC_LTC_14_DA through M1000_DC_NONE_14_DA must be equal to 1.*2.  If M1000_DC_NONE_14_DA=1 then M1000_DC_LTC_14_DA through M1000_DC_OTH_14_DA must all equal 0 (zero).*3.  If M1000_DC_NONE_14_DA=1 then M1005_INP_DISCHARGE_DT through M1012_INP_UK_ICD must be skipped (blank).,,NA
ITEM_FILLER10,14,755,768,false,false,false,false,false,false,false,false,false,false,,,Item Filler,,,
NATL_PROV_ID,10,769,778,true,false,true,true,true,true,true,true,true,false,,,National Provider ID (NPI),"1.  Agencies may submit their National Provider ID (NPI) on a voluntary basis.  The NATL_PROV_ID field is used for this purpose and is present on both the header and body record.  Both fields may be left blank, but if non-blank values are submitted, the values in the header and body records should match (a warning will be issued if they do not match).*2.  If a non-blank value is submitted in NATL_PROV_ID, it must conform with the format info above (i.e., it must consist of 10 digits with no embedded spaces or blanks).3.  If a non-blank value is submitted, it should represent the NPI of the parent agency, not of any branches if they have separate NPIs.  The NPI that is submitted should be the one that is used on the agency""s HIPAA billing transactions with CMS.",,
M0110_EPISODE_TIMING,2,779,780,true,false,true,true,true,false,false,false,false,false,,,(M0110) Episode Timing,"*1.  If HIPPS_CODE is not blank, M0110_EPISODE_TIMING must equal ""01"", ""02"", or ""UK"" (it cannot equal ""NA"").",,
M1024_PMT_DIAG_ICD_A3,7,781,787,true,false,true,true,true,false,false,false,false,false,,,"(M1024) Case Mix Diagnosis: Primary, Column 3","1.  This is an optional field and may be left blank.2.  If M1024_PMT_DIAG_ICD_A3 is not blank, M1020_PRIMARY_DIAG_ICD should be a V-code (byte 2 of M1020_PRIMARY_DIAG_ICD should be ""V"").*3.  If M1024_PMT_DIAG_ICD_A3 is blank then M1024_PMT_DIAG_A4 must be blank.",,a3
M1024_PMT_DIAG_ICD_B3,7,788,794,true,false,true,true,true,false,false,false,false,false,,,"(M1024) Case Mix Diagnosis: First Secondary, Column 3","1.  This is an optional field and may be left blank.2.  If M1024_PMT_DIAG_ICD_B3 is not blank, M1022_OTH_DIAG1_ICD should be a V-code (byte 2 of M1022_OTH_DIAG1_ICD should be ""V"").*3.  If M1024_PMT_DIAG_ICD_B3 is blank then M1024_PMT_DIAG_B4 must be blank.*4.  If M1022_OTH_DIAG1_ICD is blank, then M1024_PMT_DIAG_ICD_B3 must be blank.",,b3
M1024_PMT_DIAG_ICD_C3,7,795,801,true,false,true,true,true,false,false,false,false,false,,,"(M1024) Case Mix Diagnosis: Second Secondary, Column 3","1.  This is an optional field and may be left blank.2.  If M1024_PMT_DIAG_ICD_C3 is not blank, M1022_OTH_DIAG2_ICD should be a V-code (byte 2 of M1022_OTH_DIAG2_ICD should be ""V"").*3.  If M1024_PMT_DIAG_ICD_C3 is blank then M1024_PMT_DIAG_C4 must be blank.*4.  If M1022_OTH_DIAG2_ICD is blank, then M1024_PMT_DIAG_ICD_C3 must be blank.",,c3
M1024_PMT_DIAG_ICD_D3,7,802,808,true,false,true,true,true,false,false,false,false,false,,,"(M1024) Case Mix Diagnosis: Third Secondary, Column 3","1.  This is an optional field and may be left blank.2.  If M1024_PMT_DIAG_ICD_D3 is not blank, M1022_OTH_DIAG3_ICD should be a V-code (byte 2 of M1022_OTH_DIAG3_ICD should be ""V"").*3.  If M1024_PMT_DIAG_ICD_D3 is blank then M1024_PMT_DIAG_D4 must be blank.*4.  If M1022_OTH_DIAG3_ICD is blank, then M1024_PMT_DIAG_ICD_D3 must be blank.",,d3
M1024_PMT_DIAG_ICD_E3,7,809,815,true,false,true,true,true,false,false,false,false,false,,,"(M1024) Case Mix Diagnosis: Fourth Secondary, Column 3","1.  This is an optional field and may be left blank.2.  If M1024_PMT_DIAG_ICD_E3 is not blank, M1022_OTH_DIAG4_ICD should be a V-code (byte 2 of M1022_OTH_DIAG4_ICD should be ""V"").*3.  If M1024_PMT_DIAG_ICD_E3 is blank then M1024_PMT_DIAG_E4 must be blank.*4.  If M1022_OTH_DIAG4_ICD is blank, then M1024_PMT_DIAG_ICD_E3 must be blank.",,e3
M1024_PMT_DIAG_ICD_F3,7,816,822,true,false,true,true,true,false,false,false,false,false,,,"(M1024) Case Mix Diagnosis: Fifth Secondary, Column 3","1.  This is an optional field and may be left blank.2.  If M1024_PMT_DIAG_ICD_F3 is not blank, M1022_OTH_DIAG5_ICD should be a V-code (byte 2 of M1022_OTH_DIAG5_ICD should be ""V"").*3.  If M1024_PMT_DIAG_ICD_F3 is blank then M1024_PMT_DIAG_F4 must be blank.*4.  If M1022_OTH_DIAG5_ICD is blank, then M1024_PMT_DIAG_ICD_F3 must be blank.",,f3
M1024_PMT_DIAG_ICD_A4,7,823,829,true,false,true,true,true,false,false,false,false,false,,,"(M1024) Case Mix Diagnosis: Primary, Column 4","1.  This is an optional field and may be left blank.2.  If M1024_PMT_DIAG_ICD_A4 is not blank, M1020_PRIMARY_DIAG_ICD should be a V-code (byte 2 of M1020_PRIMARY_DIAG_ICD should be ""V"").*3.  If M1024_PMT_DIAG_ICD_A3 is blank then M1024_PMT_DIAG_A4 must be blank.",,a4
M1024_PMT_DIAG_ICD_B4,7,830,836,true,false,true,true,true,false,false,false,false,false,,,"(M1024) Case Mix Diagnosis: First Secondary, Column 4","1.  This is an optional field and may be left blank.2.  If M1024_PMT_DIAG_ICD_B4 is not blank, M1022_OTH_DIAG1_ICD should be a V-code (byte 2 of M1022_OTH_DIAG1_ICD should be ""V"").*3.  If M1024_PMT_DIAG_ICD_B3 is blank then M1024_PMT_DIAG_B4 must be blank.*4.  If M1022_OTH_DIAG1_ICD is blank, then M1024_PMT_DIAG_ICD_B4 must be blank.",,b4
M1024_PMT_DIAG_ICD_C4,7,837,843,true,false,true,true,true,false,false,false,false,false,,,"(M1024) Case Mix Diagnosis: Second Secondary, Column 4","1.  This is an optional field and may be left blank.2.  If M1024_PMT_DIAG_ICD_C4 is not blank, M1022_OTH_DIAG2_ICD should be a V-code (byte 2 of M1022_OTH_DIAG2_ICD should be ""V"").*3.  If M1024_PMT_DIAG_ICD_C3 is blank then M1024_PMT_DIAG_C4 must be blank.*4.  If M1022_OTH_DIAG2_ICD is blank, then M1024_PMT_DIAG_ICD_C4 must be blank.",,c4
