54.97,Inj therap subst periton,Injection of locally-acting therapeutic substance into peritoneal cavity
54.98,Peritoneal dialysis,Peritoneal dialysis
54.99,Abdomen region ops NEC,Other operations of abdominal region
55.02,Nephrostomy,Nephrostomy
55.03,Percu nephrostm w/o frag,Percutaneous nephrostomy without fragmentation
55.04,Percu nephrostmy w frag,Percutaneous nephrostomy with fragmentation
55.11,Pyelotomy,Pyelotomy
55.12,Pyelostomy,Pyelostomy
55.21,Nephroscopy,Nephroscopy
55.22,Pyeloscopy,Pyeloscopy
55.23,Closed renal biopsy,Closed [percutaneous] [needle] biopsy of kidney
55.24,Open renal biopsy,Open biopsy of kidney
55.29,Renal diagnost proc NEC,Other diagnostic procedures on kidney
55.31,Renal les marsupializat,Marsupialization of kidney lesion
55.32,Opn abltn renal les/tiss,Open ablation of renal lesion or tissue
55.33,Perc abltn renl les/tiss,Percutaneous ablation of renal lesion or tissue
55.34,Lap abltn renal les/tiss,Laparoscopic ablation of renal lesion or tissue
55.35,Abltn renal les/tiss NEC,Other and unspecified ablation of renal lesion or tissue
55.39,Loc destr renal les NEC,Other local destruction or excision of renal lesion or tissue
55.4,Partial nephrectomy,Partial nephrectomy
55.51,Nephroureterectomy,Nephroureterectomy
55.52,Solitary kidney nephrect,Nephrectomy of remaining kidney
55.53,Rejected kidney nephrect,Removal of transplanted or rejected kidney
55.54,Bilateral nephrectomy,Bilateral nephrectomy
55.61,Renal autotransplant,Renal autotransplantation
55.69,Kidney transplant NEC,Other kidney transplantation
55.7,Nephropexy,Nephropexy
55.81,Suture kidney laceration,Suture of laceration of kidney
55.82,Close nephrost & pyelost,Closure of nephrostomy and pyelostomy
55.83,Close renal fistula NEC,Closure of other fistula of kidney
55.84,Reduce renal pedicl tors,Reduction of torsion of renal pedicle
55.85,Symphysiotomy,Symphysiotomy for horseshoe kidney
55.86,Renal anastomosis,Anastomosis of kidney
55.87,Correct ureteropelv junc,Correction of ureteropelvic junction
55.89,Renal repair NEC,Other repair of kidney
55.91,Renal decapsulation,Decapsulation of kidney
55.92,Percutan renal aspirat,Percutaneous aspiration of kidney (pelvis)
55.93,Replace nephrostomy tube,Replacement of nephrostomy tube
55.94,Replace pyelostomy tube,Replacement of pyelostomy tube
55.95,Local renal perfusion,Local perfusion of kidney
55.96,Renal injection NEC,Other injection of therapeutic substance into kidney
55.97,Implant mechanic kidney,Implantation or replacement of mechanical kidney
55.98,Remov mechanical kidney,Removal of mechanical kidney
55.99,Renal operation NEC,Other operations on kidney
56.0,Tu remov ureter obstruct,Transurethral removal of obstruction from ureter and renal pelvis
56.1,Ureteral meatotomy,Ureteral meatotomy
56.2,Ureterotomy,Ureterotomy
56.31,Ureteroscopy,Ureteroscopy
56.32,Closed ureteral biopsy,Closed percutaneous biopsy of ureter
56.33,Clos endosc ureteral bx,Closed endoscopic biopsy of ureter
56.34,Open ureteral biopsy,Open biopsy of ureter
56.35,Endoscopic ileal conduit,Endoscopy (cystoscopy) (looposcopy) of ileal conduit
56.39,Ureteral dx procedur NEC,Other diagnostic procedures on ureter
56.40,Ureterectomy NOS,"Ureterectomy, not otherwise specified"
56.41,Partial ureterectomy,Partial ureterectomy
56.42,Total ureterectomy,Total ureterectomy
56.51,Form cutan ileoureterost,Formation of cutaneous uretero-ileostomy
56.52,Revis cutan ileoureteros,Revision of cutaneous uretero-ileostomy
56.61,Form cutan ureterostomy,Formation of other cutaneous ureterostomy
56.62,Revis cutan ureteros NEC,Revision of other cutaneous ureterostomy
56.71,Urin diversion to bowel,Urinary diversion to intestine
56.72,Revis ureteroenterostomy,Revision of ureterointestinal anastomosis
56.73,Nephrocystanastomosi NOS,"Nephrocystanastomosis, not otherwise specified"
56.74,Ureteroneocystostomy,Ureteroneocystostomy
66.02,Salpingostomy,Salpingostomy
56.79,Ureteral anastomosis NEC,Other anastomosis or bypass of ureter
56.81,Intralum urete adhesioly,Lysis of intraluminal adhesions of ureter
56.82,Suture ureteral lacerat,Suture of laceration of ureter
56.83,Ureterostomy closure,Closure of ureterostomy
56.84,Close ureter fistula NEC,Closure of other fistula of ureter
56.85,Ureteropexy,Ureteropexy
56.86,Remove ureteral ligature,Removal of ligature from ureter
56.89,Repair of ureter NEC,Other repair of ureter
56.91,Ureteral meatus dilation,Dilation of ureteral meatus
56.92,Implant ureteral stimul,Implantation of electronic ureteral stimulator
56.93,Replace ureteral stimul,Replacement of electronic ureteral stimulator
56.94,Remove ureteral stimulat,Removal of electronic ureteral stimulator
56.95,Ligation of ureter,Ligation of ureter
56.99,Ureteral operation NEC,Other operations on ureter
57.0,Tu bladder clearance,Transurethral clearance of bladder
57.11,Percutan bladder aspirat,Percutaneous aspiration of bladder
57.12,Cystotomy & adhesiolysis,Lysis of intraluminal adhesions with incision into bladder
57.17,Percutaneous cystostomy,Percutaneous cystostomy
57.18,Other suprapu cystostomy,Other suprapubic cystostomy
57.19,Cystotomy NEC,Other cystotomy
57.21,Vesicostomy,Vesicostomy
57.22,Revise clo vesicostomy,Revision or closure of vesicostomy
57.31,Cystoscopy thru stoma,Cystoscopy through artificial stoma
57.32,Cystoscopy NEC,Other cystoscopy
57.33,Clos transureth bladd bx,Closed [transurethral] biopsy of bladder
57.34,Open bladder biopsy,Open biopsy of bladder
57.39,Bladder diagnos proc NEC,Other diagnostic procedures on bladder
57.41,Tu adhesiolysis bladder,Transurethral lysis of intraluminal adhesions
57.49,Tu destruc bladd les NEC,Other transurethral excision or destruction of lesion or tissue of bladder
57.51,Excision of urachus,Excision of urachus
57.59,Bladder les destruct NEC,Open excision or destruction of other lesion or tissue of bladder
57.6,Partial cystectomy,Partial cystectomy
57.71,Radical cystectomy,Radical cystectomy
57.79,Total cystectomy NEC,Other total cystectomy
57.81,Suture bladder lacerat,Suture of laceration of bladder
57.82,Cystostomy closure,Closure of cystostomy
57.83,Enterovesico fist repair,Repair of fistula involving bladder and intestine
57.84,Vesic fistula repair NEC,Repair of other fistula of bladder
57.85,Cystourethroplasty,Cystourethroplasty and plastic repair of bladder neck
57.86,Bladder exstrophy repair,Repair of bladder exstrophy
57.87,Bladder reconstruction,Reconstruction of urinary bladder
57.88,Bladder anastomosis NEC,Other anastomosis of bladder
57.89,Bladder repair NEC,Other repair of bladder
57.91,Bladder sphincterotomy,Sphincterotomy of bladder
57.92,Bladder neck dilation,Dilation of bladder neck
57.93,Control bladd hemorrhage,Control of (postoperative) hemorrhage of bladder
57.94,Insert indwelling cath,Insertion of indwelling urinary catheter
57.95,Replace indwelling cath,Replacement of indwelling urinary catheter
57.96,Implant bladder stimulat,Implantation of electronic bladder stimulator
57.97,Replace bladder stimulat,Replacement of electronic bladder stimulator
57.98,Remove bladder stimulat,Removal of electronic bladder stimulator
57.99,Bladder operation NEC,Other operations on bladder
58.0,Urethrotomy,Urethrotomy
58.1,Urethral meatotomy,Urethral meatotomy
58.21,Perineal urethroscopy,Perineal urethroscopy
58.22,Urethroscopy NEC,Other urethroscopy
58.23,Urethral biopsy,Biopsy of urethra
58.24,Periurethral biopsy,Biopsy of periurethral tissue
58.29,Urethral dx proc NEC,Other diagnostic procedures on urethra and periurethral tissue
58.31,Endosc destr urethra les,Endoscopic excision or destruction of lesion or tissue of urethra
58.39,Other destru urethra les,Other local excision or destruction of lesion or tissue of urethra
58.41,Suture urethral lacerat,Suture of laceration of urethra
58.42,Urethrostomy closure,Closure of urethrostomy
58.43,Close ureth fistula NEC,Closure of other fistula of urethra
58.44,Urethral reanastomosis,Reanastomosis of urethra
58.45,Hypo-epispadius repair,Repair of hypospadias or epispadias
58.46,Ureth reconstruction NEC,Other reconstruction of urethra
58.47,Urethral meatoplasty,Urethral meatoplasty
58.49,Urethral repair NEC,Other repair of urethra
58.5,Ureth stricture release,Release of urethral stricture
58.91,Periurethral incision,Incision of periurethral tissue
58.92,Periurethral excision,Excision of periurethral tissue
58.93,Implt artf urin sphinct,Implantation of artificial urinary sphincter [AUS]
58.99,Ureth/periureth op NEC,Other operations on urethra and periurethral tissue
59.00,Retroperit dissect NOS,"Retroperitoneal dissection, not otherwise specified"
59.02,Periren adhesiolys NEC,Other lysis of perirenal or periureteral adhesions
59.03,Lap lys periren/uret adh,Laparoscopic lysis of perirenal or periureteral adhesions
59.09,Periren/ureter incis NEC,Other incision of perirenal or periureteral tissue
59.12,Lap lys perivesureth adh,Laparoscopic lysis of perivesical adhesions
59.19,Perivesical incision NEC,Other incision of perivesical tissue
59.21,Periren/ureteral biopsy,Biopsy of perirenal or perivesical tissue
66.11,Fallopian tube biopsy,Biopsy of fallopian tube
59.29,Periren/uret dx proc NEC,"Other diagnostic procedures on perirenal tissue, perivesical tissue, and retroperitoneum"
59.3,Urethroves junct plicat,Plication of urethrovesical junction
59.4,Suprapubic sling op,Suprapubic sling operation
59.5,Retropubic ureth suspens,Retropubic urethral suspension
59.6,Paraurethral suspension,Paraurethral suspension
59.71,Levator musc suspension,Levator muscle operation for urethrovesical suspension
59.72,Inject implant urethra,Injection of implant into urethra and/or bladder neck
59.79,Urin incontin repair NEC,Other repair of urinary stress incontinence
59.8,Ureteral catheterization,Ureteral catheterization
59.91,Periren/vesicle excision,Excision of perirenal or perivesical tissue
59.92,Periren/vesicle op NEC,Other operations on perirenal or perivesical tissue
59.93,Replace ureterost tube,Replacement of ureterostomy tube
59.94,Replace cystostomy tube,Replacement of cystostomy tube
59.95,Ultrason fragment-stone,Ultrasonic fragmentation of urinary stones
59.99,Urinary system op NEC,Other operations on urinary system
60.0,Incision of prostate,Incision of prostate
60.11,Closed prostatic biopsy,Closed [percutaneous] [needle] biopsy of prostate
60.12,Open prostatic biopsy,Open biopsy of prostate
60.13,Clos seminal vesicles bx,Closed [percutaneous] biopsy of seminal vesicles
60.14,Open seminal vesicles bx,Open biopsy of seminal vesicles
60.15,Periprostatic biopsy,Biopsy of periprostatic tissue
60.18,Prostatic dx proced NEC,Other diagnostic procedures on prostate and periprostatic tissue
60.19,Semin ves dx proced NEC,Other diagnostic procedures on seminal vesicles
60.21,Transureth prostatectomy,Transurethral (ultrasound) guided laser induced prostatectomy (TULIP)
60.29,Oth transureth prostatec,Other transurethral prostatectomy
60.3,Suprapubic prostatectomy,Suprapubic prostatectomy
60.4,Retropubic prostatectomy,Retropubic prostatectomy
60.5,Radical prostatectomy,Radical prostatectomy
60.61,Los excis prostatic les,Local excision of lesion of prostate
60.62,Perineal prostatectomy,Perineal prostatectomy
60.71,Percut semin ves aspirat,Percutaneous aspiration of seminal vesicle
60.72,Seminal vesicle incision,Incision of seminal vesicle
60.69,Prostatectomy NEC,Other prostatectomy
60.73,Seminal vesicle excision,Excision of seminal vesicle
60.79,Seminal vesicle op NEC,Other operations on seminal vesicles
60.81,Periprostatic incision,Incision of periprostatic tissue
60.82,Periprostatic excision,Excision of periprostatic tissue
60.91,Percut prostatic aspirat,Percutaneous aspiration of prostate
60.92,Injection into prostate,Injection into prostate
60.93,Repair of prostate,Repair of prostate
60.94,Control prostate hemorr,Control of (postoperative) hemorrhage of prostate
60.95,Trans bal dil pros ureth,Transurethral balloon dilation of the prostatic urethra
60.96,Tu destr prostate by mt,Transurethral destruction of prostate tissue by microwave thermotherapy
60.97,Oth tu destr pros - rt,Other transurethral destruction of prostate tissue by other thermotherapy
60.99,Prostatic operation NEC,Other operations on prostate
61.0,Scrotum & tunica i & d,Incision and drainage of scrotum and tunica vaginalis
61.11,Scrotum & tunica biopsy,Biopsy of scrotum or tunica vaginalis
61.19,Scrot/tunica dx proc NEC,Other diagnostic procedures on scrotum and tunica vaginalis
61.2,Excision of hydrocele,Excision of hydrocele (of tunica vaginalis)
61.3,Scrotal les destruction,Excision or destruction of lesion or tissue of scrotum
61.41,Suture scrotal lacerat,Suture of laceration of scrotum and tunica vaginalis
61.42,Scrotal fistula repair,Repair of scrotal fistula
61.49,Scrotum/tunic repair NEC,Other repair of scrotum and tunica vaginalis
61.91,Percut tunica aspiration,Percutaneous aspiration of tunica vaginalis
61.92,Excision tunica les NEC,Excision of lesion of tunica vaginalis other than hydrocele
61.99,Scrotum & tunica op NEC,Other operations on scrotum and tunica vaginalis
62.0,Incision of testes,Incision of testis
62.11,Closed testicular biopsy,Closed [percutaneous] [needle] biopsy of testis
62.12,Open testicular biopsy,Open biopsy of testis
62.19,Testes dx procedure NEC,Other diagnostic procedures on testes
62.2,Testicular les destruct,Excision or destruction of testicular lesion
62.41,Remove both testes,Removal of both testes at same operative episode
62.42,Remove solitary testis,Removal of remaining testis
62.5,Orchiopexy,Orchiopexy
62.61,Suture testicular lacer,Suture of laceration of testis
62.69,Testicular repair NEC,Other repair of testis
62.7,Insert testicular prosth,Insertion of testicular prosthesis
62.91,Aspiration of testes,Aspiration of testis
62.92,Injection into testes,Injection of therapeutic substance into testis
62.99,Testicular operation NEC,Other operations on testes
63.01,Spermatic cord/vas biops,"Biopsy of spermatic cord, epididymis, or vas deferens"
63.09,Spermat cord/vas dx NEC,"Other diagnostic procedures on spermatic cord, epididymis, and vas deferens"
63.1,Exc spermatic varicocele,Excision of varicocele and hydrocele of spermatic cord
63.2,Excise epididymis cyst,Excision of cyst of epididymis
63.3,Excise cord/epid les NEC,Excision of other lesion or tissue of spermatic cord and epididymis
63.4,Epididymectomy,Epididymectomy
63.51,Suture cord & epid lacer,Suture of laceration of spermatic cord and epididymis
63.52,Reduction torsion testes,Reduction of torsion of testis or spermatic cord
63.53,Transplant spermat cord,Transplantation of spermatic cord
63.59,Cord & epidid repair NEC,Other repair of spermatic cord and epididymis
63.6,Vasotomy,Vasotomy
63.70,Male sterilization NOS,"Male sterilization procedure, not otherwise specified"
63.71,Ligation of vas deferens,Ligation of vas deferens
63.72,Spermatic cord ligation,Ligation of spermatic cord
63.73,Vasectomy,Vasectomy
63.81,Suture vas & epidid lac,Suture of laceration of vas deferens and epididymis
63.82,Postop vas reconstruct,Reconstruction of surgically divided vas deferens
63.83,Epididymovasostomy,Epididymovasostomy
63.84,Removal vas ligature,Removal of ligature from vas deferens
63.85,Remov vas deferens valve,Removal of valve from vas deferens
63.89,Vas & epididy repair NEC,Other repair of vas deferens and epididymis
63.91,Spermatocele aspiration,Aspiration of spermatocele
63.92,Epididymotomy,Epididymotomy
63.93,Spermatic cord incision,Incision of spermatic cord
63.94,Sperm cord adhesiolysis,Lysis of adhesions of spermatic cord
63.95,Insert valve in vas def,Insertion of valve in vas deferens
63.99,Cord/epid/vas ops NEC,"Other operations on spermatic card, epididymis, and vas deferens"
64.0,Circumcision,Circumcision
64.11,Penile biopsy,Biopsy of penis
64.19,Penile diagnost proc NEC,Other diagnostic procedures on penis
64.2,Local excis penile les,Local excision or destruction of lesion of penis
64.3,Amputation of penis,Amputation of penis
64.41,Suture penile laceration,Suture of laceration of penis
64.42,Release of chordee,Release of chordee
64.43,Construction of penis,Construction of penis
64.44,Reconstruction of penis,Reconstruction of penis
64.45,Replantation of penis,Replantation of penis
64.49,Penile repair NEC,Other repair of penis
64.5,Sex transformat op NEC,"Operations for sex transformation, not elsewhere classified"
64.91,Dorsal/lat slit prepuce,Dorsal or lateral slit of prepuce
64.92,Incision of penis,Incision of penis
64.93,Division of penile adhes,Division of penile adhesions
64.94,Fit ext penile prosthes,Fitting of external prosthesis of penis
64.95,Ins noninfl penis prosth,Insertion or replacement of non-inflatable penile prosthesis
64.96,Remove int penile prosth,Removal of internal prosthesis of penis
64.97,Ins inflate penis prosth,Insertion or replacement of inflatable penile prosthesis
64.98,Penile operation NEC,Other operations on penis
64.99,Male genital op NEC,Other operations on male genital organs
65.01,Laparoscopic oophorotomy,Laparoscopic oophorotomy
65.09,Other oophorotomy,Other oophorotomy
65.11,Ovarian aspirat biopsy,Aspiration biopsy of ovary
65.12,Ovarian biopsy NEC,Other biopsy of ovary
65.13,Lap biopsy of ovary,Laparoscopic biopsy of ovary
65.14,Oth lap dx proc ovaries,Other laparoscopic diagnostic procedures on ovaries
65.19,Ovarian dx procedure NEC,Other diagnostic procedures on ovaries
65.21,Ovarian cyst marsupializ,Marsupialization of ovarian cyst
65.22,Ovarian wedge resection,Wedge resection of ovary
65.23,Lap marsup ovarian cyst,Laparoscopic marsupialization of ovarian cyst
65.24,Lap wedge resect ovary,Laparoscopic wedge resection of ovary
65.25,Oth lap loc exc dest ova,Other laparoscopic local excision or destruction of ovary
65.29,Local destr ova les NEC,Other local excision or destruction of ovary
65.31,Lap unilat oophorectomy,Laparoscopic unilateral oophorectomy
65.39,Oth unilat oophorectomy,Other unilateral oophorectomy
65.41,Lap uni salpingo-oophor,Laparoscopic unilateral salpingo-oophorectomy
65.49,Oth uni salpingo-oophor,Other unilateral salpingo-oophorectomy
65.51,Oth remove both ovaries,Other removal of both ovaries at same operative episode
65.52,Oth remove remain ovary,Other removal of remaining ovary
65.53,Lap remove both ovaries,Laparoscopic removal of both ovaries at same operative episode
65.54,Lap remove remain ovary,Laparoscopic removal of remaining ovary
65.61,Oth remove ovaries/tubes,Other removal of both ovaries and tubes at same operative episode
65.62,Oth remove rem ova/tube,Other removal of remaining ovary and tube
65.63,Lap remove ovaries/tubes,Laparoscopic removal of both ovaries and tubes at same operative episode
65.64,Lap remove rem ova/tube,Laparoscopic removal of remaining ovary and tube
65.71,Oth simple suture ovary,Other simple suture of ovary
65.72,Oth reimplant of ovary,Other reimplantation of ovary
65.73,Oth salpingo-oophoroplas,Other salpingo-oophoroplasty
65.74,Lap simple suture ovary,Laparoscopic simple suture of ovary
65.75,Lap reimplant of ovary,Laparoscopic reimplantation of ovary
65.76,Lap salpingo-oophoroplas,Laparoscopic salpingo-oophoroplasty
65.79,Repair of ovary NEC,Other repair of ovary
65.81,Lap adhesiolys ova/tube,Laparoscopic lysis of adhesions of ovary and fallopian tube
65.89,Adhesiolysis ovary/tube,Other lysis of adhesions of ovary and fallopian tube
65.91,Aspiration of ovary,Aspiration of ovary
65.92,Transplantation of ovary,Transplantation of ovary
65.93,Manual rupt ovarian cyst,Manual rupture of ovarian cyst
65.94,Ovarian denervation,Ovarian denervation
65.95,Ovarian torsion release,Release of torsion of ovary
65.99,Ovarian operation NEC,Other operations on ovary
66.01,Salpingotomy,Salpingotomy
66.19,Fallop tube dx proc NEC,Other diagnostic procedures on fallopian tubes
66.21,Bilat endosc crush tube,Bilateral endoscopic ligation and crushing of fallopian tubes
66.22,Bilat endosc divis tube,Bilateral endoscopic ligation and division of fallopian tubes
66.29,Bilat endos occ tube NEC,Other bilateral endoscopic destruction or occlusion of fallopian tubes
66.31,Bilat tubal crushing NEC,Other bilateral ligation and crushing of fallopian tubes
66.32,Bilat tubal division NEC,Other bilateral ligation and division of fallopian tubes
66.39,Bilat tubal destruct NEC,Other bilateral destruction or occlusion of fallopian tubes
66.4,Total unilat salpingect,Total unilateral salpingectomy
66.51,Remove both fallop tubes,Removal of both fallopian tubes at same operative episode
66.52,Remove solitary fal tube,Removal of remaining fallopian tube
66.61,Destroy fallop tube les,Excision or destruction of lesion of fallopian tube
66.62,Remov tube & ectop preg,Salpingectomy with removal of tubal pregnancy
66.63,Bilat part salpingec NOS,"Bilateral partial salpingectomy, not otherwise specified"
66.69,Partial salpingectom NEC,Other partial salpingectomy
66.71,Simpl suture fallop tube,Simple suture of fallopian tube
66.72,Salpingo-oophorostomy,Salpingo-oophorostomy
66.73,Salpingo-salpingostomy,Salpingo-salpingostomy
66.74,Salpingo-uterostomy,Salpingo-uterostomy
66.79,Fallop tube repair NEC,Other repair of fallopian tube
66.8,Fallopian tube insufflat,Insufflation of fallopian tube
66.91,Fallopian tube aspirat,Aspiration of fallopian tube
66.92,Unilat fallop tube destr,Unilateral destruction or occlusion of fallopian tube
66.93,Impl fallop tube prosth,Implantation or replacement of prosthesis of fallopian tube
66.94,Remov fallop tube prosth,Removal of prosthesis of fallopian tube
66.95,Blow therapeut into tube,Insufflation of therapeutic agent into fallopian tubes
66.96,Fallopian tube dilation,Dilation of fallopian tube
66.97,Bury fimbriae in uterus,Burying of fimbriae in uterine wall
66.99,Fallopian tube op NEC,Other operations on fallopian tubes
67.0,Cervical canal dilation,Dilation of cervical canal
67.11,Endocervical biopsy,Endocervical biopsy
67.12,Cervical biopsy NEC,Other cervical biopsy
67.19,Cervical dx procedur NEC,Other diagnostic procedures on cervix
67.2,Conization of cervix,Conization of cervix
67.31,Cervical cyst marsupial,Marsupialization of cervical cyst
67.32,Cervical les cauterizat,Destruction of lesion of cervix by cauterization
67.33,Cervical les cryotherapy,Destruction of lesion of cervix by cryosurgery
67.39,Cervical les destruc NEC,Other excision or destruction of lesion or tissue of cervix
67.4,Amputation of cervix,Amputation of cervix
67.51,Transab cerclage cervix,Transabdominal cerclage of cervix
67.59,Oth rep int cervical os,Other repair of internal cervical os
67.61,Suture cervical lacerat,Suture of laceration of cervix
67.62,Cervical fistula repair,Repair of fistula of cervix
67.69,Cervical repair NEC,Other repair of cervix
68.0,Hysterotomy,Hysterotomy
68.11,Digital exam of uterus,Digital examination of uterus
68.12,Hysteroscopy,Hysteroscopy
68.13,Open uterine biopsy,Open biopsy of uterus
68.14,Open uterine ligament bx,Open biopsy of uterine ligaments
68.15,Clos uterine ligament bx,Closed biopsy of uterine ligaments
68.16,Closed uterine biopsy,Closed biopsy of uterus
68.19,Uterus/adnex dx proc NEC,Other diagnostic procedures on uterus and supporting structures
68.21,Endomet synechiae divis,Division of endometrial synechiae
68.22,Incision uterine septum,Incision or excision of congenital septum of uterus
68.23,Endometrial ablation,Endometrial ablation
68.24,Uterine art emb w coils,Uterine artery embolization [UAE] with coils
68.25,Uterine art emb w/o coil,Uterine artery embolization [UAE] without coils
68.29,Uterine les destruct NEC,Other excision or destruction of lesion of uterus
68.31,Lap scervic hysterectomy,Laparoscopic supracervical hysterectomy [LSH]
68.39,Subtotl abd hyst NEC/NOS,Other and unspecified subtotal abdominal hysterectomy
68.41,Lap total abdominal hyst,Laparoscopic total abdominal hysterectomy
68.49,Total abd hyst NEC/NOS,Other and unspecified total abdominal hysterectomy
68.51,Lap ast vag hysterectomy,Laparoscopically assisted vaginal hysterectomy (LAVH)
68.59,Vag hysterectomy NEC/NOS,Other and unspecified vaginal hysterectomy
68.61,Lap radical abdomnl hyst,Laparoscopic radical abdominal hysterectomy
68.69,Radical abd hyst NEC/NOS,Other and unspecified radical abdominal hysterectomy
68.71,Lap radical vaginal hyst,Laparoscopic radical vaginal hysterectomy [LRVH]
68.79,Radical vag hyst NEC/NOS,Other and unspecified radical vaginal hysterectomy
68.8,Pelvic evisceration,Pelvic evisceration
68.9,Hysterectomy NEC/NOS,Other and unspecified hysterectomy
69.01,D & C for preg terminat,Dilation and curettage for termination of pregnancy
69.02,D & C post delivery,Dilation and curettage following delivery or abortion
69.09,D & C NEC,Other dilation and curettage
69.19,Destruc uter support NEC,Other excision or destruction of uterus and supporting structures
69.21,Interposit op uterin lig,Interposition operation
69.22,Uterine suspension NEC,Other uterine suspension
69.23,Vag repair invers uterus,Vaginal repair of chronic inversion of uterus
69.29,Uterus/adnexa repair NEC,Other repair of uterus and supporting structures
69.3,Paracerv uterine denerv,Paracervical uterine denervation
69.41,Suture uterine lacerat,Suture of laceration of uterus
69.42,Closure uterine fistula,Closure of fistula of uterus
69.49,Uterine repair NEC,Other repair of uterus
69.51,Aspirat curet-preg termi,Aspiration curettage of uterus for termination of pregnancy
69.52,Aspirat curet-post deliv,Aspiration curettage following delivery or abortion
69.59,Aspir curett uterus NEC,Other aspiration curettage of uterus
69.6,Menstrual extraction,Menstrual extraction or regulation
69.7,Insertion of iud,Insertion of intrauterine contraceptive device
69.91,Insert uterine device,Insertion of therapeutic device into uterus
69.92,Artificial insemination,Artificial insemination
69.93,Insertion of laminaria,Insertion of laminaria
69.94,Man replace invert uter,Manual replacement of inverted uterus
69.96,Remove cervical cerclage,Removal of cerclage material from cervix
69.97,Remove penetrat cerv FB,Removal of other penetrating foreign body from cervix
69.98,Uterine support op NEC,Other operations on supporting structures of uterus
69.99,Uterine operation NEC,Other operations on cervix and uterus
70.11,Hymenotomy,Hymenotomy
70.12,Culdotomy,Culdotomy
70.13,Intralum vag adhesiolys,Lysis of intraluminal adhesions of vagina
70.14,Vaginotomy NEC,Other vaginotomy
70.21,Vaginoscopy,Vaginoscopy
70.23,Cul-de-sac biopsy,Biopsy of cul-de-sac
70.29,Vagin/cul-de-sac dx NEC,Other diagnostic procedures on vagina and cul-de-sac
70.31,Hymenectomy,Hymenectomy
70.32,Excis cul-de-sac lesion,Excision or destruction of lesion of cul-de-sac
70.33,Excision vaginal lesion,Excision or destruction of lesion of vagina
70.4,Vaginal obliteration,Obliteration and total excision of vagina
70.50,Cystocel/rectocel repair,Repair of cystocele and rectocele
70.51,Cystocele repair,Repair of cystocele
70.52,Rectocele repair,Repair of rectocele
70.53,Cysto & recto w grf/pros,Repair of cystocele and rectocele with graft or prosthesis
70.54,Rep cystocel w grft/pros,Repair of cystocele with graft or prosthesis
70.55,Rep rectocele w grf/pros,Repair of rectocele with graft or prosthesis
70.61,Vaginal construction,Vaginal construction
70.0,Culdocentesis,Culdocentesis
70.62,Vaginal reconstruction,Vaginal reconstruction
70.63,Vaginal const w grf/pros,Vaginal construction with graft or prosthesis
70.64,Vag reconst w grft/pros,Vaginal reconstruction with graft or prosthesis
70.71,Suture vagina laceration,Suture of laceration of vagina
70.72,Repair colovagin fistula,Repair of colovaginal fistula
70.73,Repair rectovag fistula,Repair of rectovaginal fistula
70.74,Rep vaginoent fistul NEC,Repair of other vaginoenteric fistula
70.75,Repair vag fistula NEC,Repair of other fistula of vagina
70.76,Hymenorrhaphy,Hymenorrhaphy
70.77,Vaginal suspens & fixat,Vaginal suspension and fixation
70.78,Vag susp/fix w grft/pros,Vaginal suspension and fixation with graft or prosthesis
70.79,Vaginal repair NEC,Other repair of vagina
70.8,Vaginal vault obliterat,Obliteration of vaginal vault
70.91,Vaginal operation NEC,Other operations on vagina
70.92,Cul-de-sac operation NEC,Other operations on cul-de-sac
70.93,Cul-de-sac grf/pros NEC,Other operations on cul-de-sac with graft or prosthesis
70.94,Insert biological graft,Insertion of biological graft
70.95,Insert synth graft/prost,Insertion of synthetic graft or prosthesis
71.01,Vulvar adhesiolysis,Lysis of vulvar adhesions
71.09,Incis vulva/perineum NEC,Other incision of vulva and perineum
71.11,Vulvar biopsy,Biopsy of vulva
71.19,Vulvar diagnos proc NEC,Other diagnostic procedures on vulva
71.21,Percutan bartholin aspir,Percutaneous aspiration of Bartholin's gland (cyst)
71.22,Incise bartholin's gland,Incision of Bartholin's gland (cyst)
71.23,Bartholin gland marsup,Marsupialization of Bartholin's gland (cyst)
71.24,Destruc bartholin gland,Excision or other destruction of Bartholin's gland (cyst)
71.29,Bartholin's gland op NEC,Other operations on Bartholin's gland
71.3,Local vulvar excis NEC,Other local excision or destruction of vulva and perineum
71.4,Operations on clitoris,Operations on clitoris
71.5,Radical vulvectomy,Radical vulvectomy
71.61,Unilateral vulvectomy,Unilateral vulvectomy
71.62,Bilateral vulvectomy,Bilateral vulvectomy
71.71,Suture vulvar laceration,Suture of laceration of vulva or perineum
71.72,Repair vulvar fistula,Repair of fistula of vulva or perineum
71.79,Vulvar/perin repair NEC,Other repair of vulva and perineum
71.8,Other vulvar operations,Other operations on vulva
71.9,Other female genital ops,Other operations on female genital organs
72.0,Low forceps operation,Low forceps operation
72.1,Low forceps w episiotomy,Low forceps operation with episiotomy
72.21,Mid forceps w episiotomy,Mid forceps operation with episiotomy
72.29,Mid forceps op NEC,Other mid forceps operation
72.31,High forceps w episiot,High forceps operation with episiotomy
72.39,High forceps op NEC,Other high forceps operation
72.4,Forceps rotat fetal head,Forceps rotation of fetal head
72.51,Part brch extrac w forcp,Partial breech extraction with forceps to aftercoming head
72.52,Part breech extract NEC,Other partial breech extraction
